GO ID,DO name,asimov genes, menchelab genes, both sets equal?
GO:0045518,interleukin-22 receptor binding,1,1,TRUE
GO:0052858,peptidyl-lysine acetyltransferase activity,1,1,TRUE
GO:0071566,UFM1 activating enzyme activity,1,1,TRUE
GO:0101006,protein histidine phosphatase activity,3,3,TRUE
GO:0008513,secondary active organic cation transmembrane transporter activity,1,1,TRUE
GO:0000215,tRNA 2'-phosphotransferase activity,1,1,TRUE
GO:0019777,Atg12 transferase activity,2,2,TRUE
GO:0003692,left-handed Z-DNA binding,1,1,TRUE
GO:0005280,amino acid:proton symporter activity,5,6,FALSE
GO:0008422,beta-glucosidase activity,5,6,FALSE
GO:0017042,glycosylceramidase activity,1,1,TRUE
GO:1990698,palmitoleoyltransferase activity,1,1,TRUE
GO:0030380,interleukin-17E receptor binding,1,1,TRUE
GO:0047016,cholest-5-ene-3-beta;7-alpha-diol 3-beta-dehydrogenase activity,1,1,TRUE
GO:0061627,S-methylmethionine-homocysteine S-methyltransferase activity,1,1,TRUE
GO:0004164,diphthine synthase activity,1,1,TRUE
GO:0016286,small conductance calcium-activated potassium channel activity,4,4,TRUE
GO:0052381,tRNA dimethylallyltransferase activity,1,1,TRUE
GO:0003975,UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase activity,1,1,TRUE
GO:0004788,thiamine diphosphokinase activity,1,1,TRUE
GO:0004747,ribokinase activity,1,1,TRUE
GO:0030387,fructosamine-3-kinase activity,0,1,FALSE
GO:0046922,peptide-O-fucosyltransferase activity,2,2,TRUE
GO:0047290,(alpha-N-acetylneuraminyl-2;3-beta-galactosyl-1;3)-N-acetyl-galactosaminide 6-alpha-sialyltransferase activity,1,1,TRUE
GO:1990226,histone methyltransferase binding,1,2,FALSE
GO:0015495,gamma-aminobutyric acid:proton symporter activity,1,1,TRUE
GO:0033678,5'-3' DNA/RNA helicase activity,1,1,TRUE
GO:0033682,ATP-dependent 5'-3' DNA/RNA helicase activity,1,1,TRUE
GO:0004298,threonine-type endopeptidase activity,2,2,TRUE
GO:0070003,threonine-type peptidase activity,0,2,FALSE
GO:0003987,acetate-CoA ligase activity,3,3,TRUE
GO:0047840,dCTP diphosphatase activity,1,1,TRUE
GO:0045145,single-stranded DNA 5'-3' exodeoxyribonuclease activity,4,4,TRUE
GO:0050196,[phosphorylase] phosphatase activity,1,1,TRUE
GO:0035299,inositol pentakisphosphate 2-kinase activity,1,1,TRUE
GO:0090624,endoribonuclease activity; cleaving miRNA-paired mRNA,2,2,TRUE
GO:0047545,2-hydroxyglutarate dehydrogenase activity,1,1,TRUE
GO:0032217,riboflavin transmembrane transporter activity,2,4,FALSE
GO:0004632,phosphopantothenate--cysteine ligase activity,1,1,TRUE
GO:0047369,succinate-hydroxymethylglutarate CoA-transferase activity,1,1,TRUE
GO:0008126,acetylesterase activity,1,1,TRUE
GO:0034338,short-chain carboxylesterase activity,3,4,FALSE
GO:0001681,sialate O-acetylesterase activity,1,1,TRUE
GO:0003834,beta-carotene 15;15'-monooxygenase activity,2,3,FALSE
GO:0015275,stretch-activated; cation-selective; calcium channel activity,1,3,FALSE
GO:0008381,mechanosensitive ion channel activity,7,14,FALSE
GO:0140135,mechanosensitive cation channel activity,0,4,FALSE
GO:0001532,interleukin-21 receptor activity,1,1,TRUE
GO:0042586,peptide deformylase activity,1,1,TRUE
GO:0030791,arsenite methyltransferase activity,1,1,TRUE
GO:0030792,methylarsonite methyltransferase activity,1,1,TRUE
GO:0017162,aryl hydrocarbon receptor binding,1,1,TRUE
GO:0008829,dCTP deaminase activity,0,1,FALSE
GO:0030233,deoxynucleotide transmembrane transporter activity,1,1,TRUE
GO:0032500,muramyl dipeptide binding,1,1,TRUE
GO:0005315,inorganic phosphate transmembrane transporter activity,5,5,TRUE
GO:0030504,inorganic diphosphate transmembrane transporter activity,1,1,TRUE
GO:0005090,Sar guanyl-nucleotide exchange factor activity,1,1,TRUE
GO:0002153,steroid receptor RNA activator RNA binding,2,2,TRUE
GO:0015410,manganese-transporting ATPase activity,3,3,TRUE
GO:0016785,transferase activity; transferring selenium-containing groups,1,1,TRUE
GO:0098621,phosphoseryl-selenocysteinyl-tRNA selenium transferase activity,1,1,TRUE
GO:0015439,heme-transporting ATPase activity,1,1,TRUE
GO:0097689,iron channel activity,1,1,TRUE
GO:0035538,carbohydrate response element binding,1,1,TRUE
GO:0015421,oligopeptide-transporting ATPase activity,1,1,TRUE
GO:0016872,intramolecular lyase activity,1,1,TRUE
GO:0004512,inositol-3-phosphate synthase activity,1,1,TRUE
GO:0050262,ribosylnicotinamide kinase activity,2,2,TRUE
GO:0061769,ribosylnicotinate kinase activity,2,2,TRUE
GO:0035939,microsatellite binding,4,4,TRUE
GO:0004083,bisphosphoglycerate 2-phosphatase activity,1,1,TRUE
GO:0034416,bisphosphoglycerate phosphatase activity,2,2,TRUE
GO:0050152,omega-amidase activity,1,1,TRUE
GO:0010844,recombination hotspot binding,0,1,FALSE
GO:0061599,molybdopterin molybdotransferase activity,1,1,TRUE
GO:0047444,N-acylneuraminate-9-phosphate synthase activity,1,1,TRUE
GO:0008481,sphinganine kinase activity,2,2,TRUE
GO:0017050,D-erythro-sphingosine kinase activity,2,2,TRUE
GO:0015136,sialic acid transmembrane transporter activity,8,9,FALSE
GO:0015538,sialic acid:proton symporter activity,1,1,TRUE
GO:0032029,myosin tail binding,1,1,TRUE
GO:0097372,NAD-dependent histone deacetylase activity (H3-K18 specific),1,1,TRUE
GO:0008897,holo-[acyl-carrier-protein] synthase activity,1,1,TRUE
GO:0016263,glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase activity,2,3,FALSE
GO:0008794,arsenate reductase (glutaredoxin) activity,1,1,TRUE
GO:0030611,arsenate reductase activity,1,1,TRUE
GO:0005250,A-type (transient outward) potassium channel activity,3,3,TRUE
GO:0051264,mono-olein transacylation activity,1,1,TRUE
GO:0051265,diolein transacylation activity,1,1,TRUE
GO:0019776,Atg8 ligase activity,3,3,TRUE
GO:0005461,UDP-glucuronic acid transmembrane transporter activity,0,1,FALSE
GO:0072572,poly-ADP-D-ribose binding,1,1,TRUE
GO:0070774,phytoceramidase activity,1,1,TRUE
GO:0097016,L27 domain binding,3,3,TRUE
GO:0071567,UFM1 hydrolase activity,1,1,TRUE
GO:0023030,MHC class Ib protein binding; via antigen binding groove,1,1,TRUE
GO:0023025,MHC class Ib protein complex binding,0,1,FALSE
GO:0023029,MHC class Ib protein binding,1,1,TRUE
GO:0017005,3'-tyrosyl-DNA phosphodiesterase activity,1,1,TRUE
GO:1990955,G-rich single-stranded DNA binding,1,1,TRUE
GO:0016295,myristoyl-[acyl-carrier-protein] hydrolase activity,0,1,FALSE
GO:0016297,acyl-[acyl-carrier-protein] hydrolase activity,0,1,FALSE
GO:0016296,palmitoyl-[acyl-carrier-protein] hydrolase activity,0,1,FALSE
GO:0047381,dodecanoyl-[acyl-carrier-protein] hydrolase activity,0,1,FALSE
GO:0050353,trimethyllysine dioxygenase activity,1,1,TRUE
GO:0016277,[myelin basic protein]-arginine N-methyltransferase activity,1,1,TRUE
GO:0004733,pyridoxamine-phosphate oxidase activity,1,1,TRUE
GO:0001884,pyrimidine nucleoside binding,1,1,TRUE
GO:0002134,UTP binding,1,1,TRUE
GO:0032557,pyrimidine ribonucleotide binding,0,1,FALSE
GO:0032551,pyrimidine ribonucleoside binding,1,1,TRUE
GO:0052901,spermine:oxygen oxidoreductase (spermidine-forming) activity,1,1,TRUE
GO:0036139,peptidyl-histidine dioxygenase activity,1,1,TRUE
GO:0036140,peptidyl-asparagine 3-dioxygenase activity,1,1,TRUE
GO:0004315,3-oxoacyl-[acyl-carrier-protein] synthase activity,1,1,TRUE
GO:0036054,protein-malonyllysine demalonylase activity,1,1,TRUE
GO:0036055,protein-succinyllysine desuccinylase activity,1,1,TRUE
GO:0061697,protein-glutaryllysine deglutarylase activity,1,1,TRUE
GO:0050290,sphingomyelin phosphodiesterase D activity,1,1,TRUE
GO:0098782,mechanosensitived potassium channel activity,1,1,TRUE
GO:0003973,(S)-2-hydroxy-acid oxidase activity,3,3,TRUE
GO:0052853,long-chain-(S)-2-hydroxy-long-chain-acid oxidase activity,1,1,TRUE
GO:0003980,UDP-glucose:glycoprotein glucosyltransferase activity,2,2,TRUE
GO:0032051,clathrin light chain binding,6,8,FALSE
GO:0045517,interleukin-20 receptor binding,1,1,TRUE
GO:0005151,interleukin-1; type II receptor binding,2,2,TRUE
GO:0030306,ADP-ribosylation factor binding,4,4,TRUE
GO:0008889,glycerophosphodiester phosphodiesterase activity,2,2,TRUE
GO:0047395,glycerophosphoinositol glycerophosphodiesterase activity,1,1,TRUE
GO:0120013,intermembrane lipid transfer activity,2,3,FALSE
GO:0044595,decaprenyldihydroxybenzoate methyltransferase activity,1,1,TRUE
GO:0010420,polyprenyldihydroxybenzoate methyltransferase activity,1,1,TRUE
GO:0044596,3-demethylubiquinone-10 3-O-methyltransferase activity,1,1,TRUE
GO:0061542,3-demethylubiquinone-n 3-O-methyltransferase activity,0,1,FALSE
GO:0052840,inositol diphosphate tetrakisphosphate diphosphatase activity,1,1,TRUE
GO:0048270,methionine adenosyltransferase regulator activity,1,1,TRUE
GO:0001224,RNA polymerase II transcription cofactor binding,0,1,FALSE
GO:0001226,RNA polymerase II transcription corepressor binding,1,1,TRUE
GO:0001918,farnesylated protein binding,1,1,TRUE
GO:0008115,sarcosine oxidase activity,1,1,TRUE
GO:0050031,L-pipecolate oxidase activity,1,1,TRUE
GO:0010428,methyl-CpNpG binding,1,1,TRUE
GO:0008267,poly-glutamine tract binding,1,1,TRUE
GO:0004775,succinate-CoA ligase (ADP-forming) activity,2,2,TRUE
GO:0015319,sodium:inorganic phosphate symporter activity,3,3,TRUE
GO:0019948,SUMO activating enzyme activity,2,2,TRUE
GO:0030586,[methionine synthase] reductase activity,1,1,TRUE
GO:0050444,aquacobalamin reductase (NADPH) activity,1,1,TRUE
GO:0004608,phosphatidylethanolamine N-methyltransferase activity,1,1,TRUE
GO:0047598,7-dehydrocholesterol reductase activity,1,1,TRUE
GO:0008454,alpha-1;3-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity,3,3,TRUE
GO:0001888,glucuronyl-galactosyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity,1,1,TRUE
GO:0035248,alpha-1;4-N-acetylgalactosaminyltransferase activity,1,1,TRUE
GO:0008465,glycerate dehydrogenase activity,1,1,TRUE
GO:0016618,hydroxypyruvate reductase activity,1,1,TRUE
GO:0030267,glyoxylate reductase (NADP) activity,1,1,TRUE
GO:0003837,beta-ureidopropionase activity,1,1,TRUE
GO:0031768,ghrelin receptor binding,1,1,TRUE
GO:0046525,xylosylprotein 4-beta-galactosyltransferase activity,1,1,TRUE
GO:0017125,deoxycytidyl transferase activity,1,1,TRUE
GO:0047130,saccharopine dehydrogenase (NADP+; L-lysine-forming) activity,1,1,TRUE
GO:0004753,saccharopine dehydrogenase activity,1,1,TRUE
GO:0047131,saccharopine dehydrogenase (NAD+; L-glutamate-forming) activity,1,1,TRUE
GO:0106050,tRNA 2'-O-methyltransferase activity,0,1,FALSE
GO:0009020,tRNA (guanosine-2'-O-)-methyltransferase activity,1,1,TRUE
GO:0052666,tRNA (cytosine-2'-O-)-methyltransferase activity,1,1,TRUE
GO:0050113,inositol oxygenase activity,0,1,FALSE
GO:0015229,L-ascorbic acid transmembrane transporter activity,2,2,TRUE
GO:0008520,L-ascorbate:sodium symporter activity,2,2,TRUE
GO:0070890,sodium-dependent L-ascorbate transmembrane transporter activity,2,2,TRUE
GO:0035375,zymogen binding,1,1,TRUE
GO:0047198,cysteine-S-conjugate N-acetyltransferase activity,1,1,TRUE
GO:0001735,prenylcysteine oxidase activity,2,2,TRUE
GO:0050277,sedoheptulokinase activity,1,1,TRUE
GO:0008111,alpha-methylacyl-CoA racemase activity,1,1,TRUE
GO:0043874,acireductone synthase activity,1,1,TRUE
GO:0046997,oxidoreductase activity; acting on the CH-NH group of donors; flavin as acceptor,2,2,TRUE
GO:0047865,dimethylglycine dehydrogenase activity,1,1,TRUE
GO:0008650,rRNA (uridine-2'-O-)-methyltransferase activity,2,2,TRUE
GO:0016436,rRNA (uridine) methyltransferase activity,0,3,FALSE
GO:0018423,protein C-terminal leucine carboxyl O-methyltransferase activity,1,1,TRUE
GO:0032406,MutLbeta complex binding,1,1,TRUE
GO:0032408,MutSbeta complex binding,1,1,TRUE
GO:0008113,peptide-methionine (S)-S-oxide reductase activity,1,1,TRUE
GO:0045127,N-acetylglucosamine kinase activity,1,1,TRUE
GO:0043337,CDP-diacylglycerol-phosphatidylglycerol phosphatidyltransferase activity,1,1,TRUE
GO:0030572,phosphatidyltransferase activity,1,1,TRUE
GO:0008891,glycolate oxidase activity,1,1,TRUE
GO:0047969,glyoxylate oxidase activity,1,1,TRUE
GO:0008419,RNA lariat debranching enzyme activity,1,1,TRUE
GO:0016414,O-octanoyltransferase activity,0,1,FALSE
GO:0008458,carnitine O-octanoyltransferase activity,1,1,TRUE
GO:0016415,octanoyltransferase activity,0,1,FALSE
GO:0005519,cytoskeletal regulatory protein binding,1,1,TRUE
GO:0070551,endoribonuclease activity; cleaving siRNA-paired mRNA,1,1,TRUE
GO:0008480,sarcosine dehydrogenase activity,1,1,TRUE
GO:0072591,citrate-L-glutamate ligase activity,1,1,TRUE
GO:0019002,GMP binding,1,1,TRUE
GO:0004668,protein-arginine deiminase activity,5,5,TRUE
GO:0016990,arginine deiminase activity,1,1,TRUE
GO:0060001,minus-end directed microfilament motor activity,1,1,TRUE
GO:0004513,neolactotetraosylceramide alpha-2;3-sialyltransferase activity,1,1,TRUE
GO:0047291,lactosylceramide alpha-2;3-sialyltransferase activity,1,1,TRUE
GO:0033778,7alpha-hydroxycholest-4-en-3-one 12alpha-hydroxylase activity,1,1,TRUE
GO:0030351,inositol-1;3;4;5;6-pentakisphosphate 3-phosphatase activity,1,1,TRUE
GO:0034417,bisphosphoglycerate 3-phosphatase activity,1,1,TRUE
GO:0004446,inositol-hexakisphosphate phosphatase activity,1,1,TRUE
GO:0052826,inositol hexakisphosphate 2-phosphatase activity,1,1,TRUE
GO:0009673,low-affinity phosphate transmembrane transporter activity,0,1,FALSE
GO:0008158,hedgehog receptor activity,3,3,TRUE
GO:0032034,myosin II head/neck binding,1,1,TRUE
GO:0032028,myosin head/neck binding,1,1,TRUE
GO:0004168,dolichol kinase activity,1,1,TRUE
GO:0015328,cystine secondary active transmembrane transporter activity,0,1,FALSE
GO:0015327,cystine:glutamate antiporter activity,1,1,TRUE
GO:1901680,sulfur-containing amino acid secondary active transmembrane transporter activity,0,1,FALSE
GO:0005294,neutral L-amino acid secondary active transmembrane transporter activity,0,1,FALSE
GO:0052794,exo-alpha-(2->3)-sialidase activity,2,2,TRUE
GO:0052796,exo-alpha-(2->8)-sialidase activity,1,1,TRUE
GO:0051908,double-stranded DNA 5'-3' exodeoxyribonuclease activity,3,3,TRUE
GO:0008761,UDP-N-acetylglucosamine 2-epimerase activity,1,1,TRUE
GO:0009384,N-acylmannosamine kinase activity,1,1,TRUE
GO:0090416,nicotinate transmembrane transporter activity,1,1,TRUE
GO:0120092,crotonyl-CoA hydratase activity,1,1,TRUE
GO:0052798,beta-galactoside alpha-2;3-sialyltransferase activity,1,1,TRUE
GO:0120053,ribitol beta-1;4-xylosyltransferase activity,1,1,TRUE
GO:0000225,N-acetylglucosaminylphosphatidylinositol deacetylase activity,1,1,TRUE
GO:0008496,mannan endo-1;6-alpha-mannosidase activity,1,1,TRUE
GO:0019964,interferon-gamma binding,1,1,TRUE
GO:0050104,L-gulonate 3-dehydrogenase activity,1,1,TRUE
GO:0008892,guanine deaminase activity,1,1,TRUE
GO:0008448,N-acetylglucosamine-6-phosphate deacetylase activity,1,1,TRUE
GO:0004139,deoxyribose-phosphate aldolase activity,1,1,TRUE
GO:0043849,Ras palmitoyltransferase activity,1,1,TRUE
GO:0008452,RNA ligase activity,1,1,TRUE
GO:0003972,RNA ligase (ATP) activity,1,1,TRUE
GO:0086041,voltage-gated potassium channel activity involved in SA node cell action potential depolarization,1,1,TRUE
GO:0008832,dGTPase activity,1,1,TRUE
GO:0016793,triphosphoric monoester hydrolase activity,1,1,TRUE
GO:0032567,dGTP binding,1,1,TRUE
GO:0032554,purine deoxyribonucleotide binding,0,1,FALSE
GO:0032552,deoxyribonucleotide binding,0,1,FALSE
GO:0032560,guanyl deoxyribonucleotide binding,1,1,TRUE
GO:1990244,histone kinase activity (H2A-T120 specific),1,1,TRUE
GO:0070736,protein-glycine ligase activity; initiating,1,1,TRUE
GO:0033787,cyanocobalamin reductase (cyanide-eliminating) activity,1,1,TRUE
GO:0042731,PH domain binding,1,1,TRUE
GO:0031877,somatostatin receptor binding,1,1,TRUE
GO:0051722,protein C-terminal methylesterase activity,1,1,TRUE
GO:0051723,protein methylesterase activity,1,1,TRUE
GO:0120017,intermembrane ceramide transfer activity,1,1,TRUE
GO:0120016,intermembrane sphingolipid transfer activity,0,1,FALSE
GO:0004648,O-phospho-L-serine:2-oxoglutarate aminotransferase activity,1,1,TRUE
GO:0004581,dolichyl-phosphate beta-glucosyltransferase activity,1,1,TRUE
GO:0031071,cysteine desulfurase activity,1,1,TRUE
GO:0033781,cholesterol 24-hydroxylase activity,1,1,TRUE
GO:0035034,histone acetyltransferase regulator activity,1,1,TRUE
GO:0097108,hedgehog family protein binding,3,3,TRUE
GO:0061690,lipoamidase activity,1,1,TRUE
GO:1990450,linear polyubiquitin binding,1,1,TRUE
GO:0070224,sulfide:quinone oxidoreductase activity,1,1,TRUE
GO:0001962,alpha-1;3-galactosyltransferase activity,0,1,FALSE
GO:0001601,peptide YY receptor activity,1,1,TRUE
GO:0004321,fatty-acyl-CoA synthase activity,4,7,FALSE
GO:0005330,dopamine:sodium symporter activity,2,2,TRUE
GO:0032190,acrosin binding,2,2,TRUE
GO:0001055,RNA polymerase II activity,9,10,FALSE
GO:0034432,bis(5'-adenosyl)-pentaphosphatase activity,4,4,TRUE
GO:0002196,Ser-tRNA(Ala) hydrolase activity,2,2,TRUE
GO:0045503,dynein light chain binding,21,22,FALSE
GO:0031386,protein tag,9,10,FALSE
GO:0036455,iron-sulfur transferase activity,1,1,TRUE
GO:0042019,interleukin-23 binding,2,2,TRUE
GO:0052851,ferric-chelate reductase (NADPH) activity,3,5,FALSE
GO:0043865,methionine transmembrane transporter activity,0,1,FALSE
GO:0015191,L-methionine transmembrane transporter activity,1,1,TRUE
GO:0015453,oxidoreduction-driven active transmembrane transporter activity,1,1,TRUE
GO:0001056,RNA polymerase III activity,16,16,TRUE
GO:0034057,RNA strand-exchange activity,2,2,TRUE
GO:0031014,troponin T binding,1,1,TRUE
GO:0031701,angiotensin receptor binding,2,2,TRUE
GO:0031702,type 1 angiotensin receptor binding,2,2,TRUE
GO:0019981,interleukin-6 binding,2,2,TRUE
GO:0005026,transforming growth factor beta receptor activity; type II,5,5,TRUE
GO:0001075,transcription factor activity; RNA polymerase II core promoter sequence-specific binding involved in preinitiation complex assembly,11,11,TRUE
GO:0016515,interleukin-13 receptor activity,1,1,TRUE
GO:0097020,COPII adaptor activity,1,1,TRUE
GO:0015141,succinate transmembrane transporter activity,6,7,FALSE
GO:0052735,tRNA (cytosine-3-)-methyltransferase activity,3,3,TRUE
GO:0031821,G-protein coupled serotonin receptor binding,4,4,TRUE
GO:0043183,vascular endothelial growth factor receptor 1 binding,2,2,TRUE
GO:0008597,calcium-dependent protein serine/threonine phosphatase regulator activity,3,3,TRUE
GO:0019809,spermidine binding,2,3,FALSE
GO:0019808,polyamine binding,3,4,FALSE
GO:0051959,dynein light intermediate chain binding,26,26,TRUE
GO:1990190,peptide-glutamate-N-acetyltransferase activity,2,2,TRUE
GO:0008823,cupric reductase activity,3,5,FALSE
GO:0008553,proton-exporting ATPase activity; phosphorylative mechanism,9,9,TRUE
GO:0017045,corticotropin-releasing hormone activity,2,2,TRUE
GO:1902444,riboflavin binding,1,1,TRUE
GO:0016151,nickel cation binding,1,1,TRUE
GO:0004948,calcitonin receptor activity,1,1,TRUE
GO:0044548,S100 protein binding,2,2,TRUE
GO:0071424,rRNA (cytosine-N4-)-methyltransferase activity,1,1,TRUE
GO:0005119,smoothened binding,3,3,TRUE
GO:0035259,glucocorticoid receptor binding,4,4,TRUE
GO:0000994,RNA polymerase III core binding,1,1,TRUE
GO:0033676,double-stranded DNA-dependent ATPase activity,1,1,TRUE
GO:0000992,polymerase III regulatory region sequence-specific DNA binding,2,2,TRUE
GO:0001002,RNA polymerase III type 1 promoter sequence-specific DNA binding,2,2,TRUE
GO:0001632,leukotriene B4 receptor activity,2,2,TRUE
GO:0047179,platelet-activating factor acetyltransferase activity,2,2,TRUE
GO:0017150,tRNA dihydrouridine synthase activity,3,3,TRUE
GO:0004479,methionyl-tRNA formyltransferase activity,1,1,TRUE
GO:0004760,serine-pyruvate transaminase activity,1,1,TRUE
GO:0031723,CXCR4 chemokine receptor binding,1,1,TRUE
GO:0038085,vascular endothelial growth factor binding,1,1,TRUE
GO:0031628,opioid receptor binding,2,2,TRUE
GO:0031852,mu-type opioid receptor binding,2,2,TRUE
GO:0004795,threonine synthase activity,1,1,TRUE
GO:0005183,gonadotropin hormone-releasing hormone activity,2,2,TRUE
