GO ID,DO name,asimov genes, menchelab genes, both sets equal?
GO:0061038,uterus morphogenesis,2,2,TRUE
GO:1990009,retinal cell apoptotic process,1,1,TRUE
GO:0000957,mitochondrial RNA catabolic process,3,4,FALSE
GO:0000958,mitochondrial mRNA catabolic process,3,3,TRUE
GO:0038203,TORC2 signaling,5,7,FALSE
GO:0006211,5-methylcytosine catabolic process,3,3,TRUE
GO:0019857,5-methylcytosine metabolic process,0,3,FALSE
GO:0032289,central nervous system myelin formation,1,1,TRUE
GO:1905168,positive regulation of double-strand break repair via homologous recombination,4,4,TRUE
GO:1904027,negative regulation of collagen fibril organization,0,1,FALSE
GO:0080163,regulation of protein serine/threonine phosphatase activity,1,1,TRUE
GO:1904289,regulation of mitotic DNA damage checkpoint,0,2,FALSE
GO:1902504,regulation of signal transduction involved in mitotic G2 DNA damage checkpoint,1,1,TRUE
GO:0018395,peptidyl-lysine hydroxylation to 5-hydroxy-L-lysine,1,1,TRUE
GO:0070077,histone arginine demethylation,1,1,TRUE
GO:0070078,histone H3-R2 demethylation,1,1,TRUE
GO:0070079,histone H4-R3 demethylation,1,1,TRUE
GO:0015886,heme transport,5,6,FALSE
GO:1904058,positive regulation of sensory perception of pain,0,1,FALSE
GO:0035553,oxidative single-stranded RNA demethylation,3,3,TRUE
GO:1990697,protein depalmitoleylation,0,1,FALSE
GO:2001160,regulation of histone H3-K79 methylation,0,2,FALSE
GO:2001162,positive regulation of histone H3-K79 methylation,2,2,TRUE
GO:0034729,histone H3-K79 methylation,1,3,FALSE
GO:0090071,negative regulation of ribosome biogenesis,1,3,FALSE
GO:2000233,negative regulation of rRNA processing,2,2,TRUE
GO:0006421,asparaginyl-tRNA aminoacylation,2,2,TRUE
GO:0070145,mitochondrial asparaginyl-tRNA aminoacylation,1,1,TRUE
GO:2000626,negative regulation of miRNA catabolic process,1,1,TRUE
GO:2000629,negative regulation of miRNA metabolic process,0,1,FALSE
GO:0072752,cellular response to rapamycin,1,1,TRUE
GO:1901355,response to rapamycin,0,1,FALSE
GO:0009447,putrescine catabolic process,1,1,TRUE
GO:0006598,polyamine catabolic process,2,2,TRUE
GO:0046203,spermidine catabolic process,1,1,TRUE
GO:0008215,spermine metabolic process,1,5,FALSE
GO:0046208,spermine catabolic process,2,2,TRUE
GO:0010967,regulation of polyamine biosynthetic process,0,1,FALSE
GO:1901307,positive regulation of spermidine biosynthetic process,1,1,TRUE
GO:1901304,regulation of spermidine biosynthetic process,0,1,FALSE
GO:0080120,CAAX-box protein maturation,0,3,FALSE
GO:0071586,CAAX-box protein processing,3,3,TRUE
GO:0044278,cell wall disruption in other organism,3,4,FALSE
GO:1904415,regulation of xenophagy,0,2,FALSE
GO:1904417,positive regulation of xenophagy,2,2,TRUE
GO:0070378,positive regulation of ERK5 cascade,2,2,TRUE
GO:0070376,regulation of ERK5 cascade,0,2,FALSE
GO:0051388,positive regulation of neurotrophin TRK receptor signaling pathway,1,1,TRUE
GO:0034157,positive regulation of toll-like receptor 7 signaling pathway,1,2,FALSE
GO:0002021,response to dietary excess,1,5,FALSE
GO:0002023,reduction of food intake in response to dietary excess,1,2,FALSE
GO:0044726,protection of DNA demethylation of female pronucleus,1,1,TRUE
GO:1901536,negative regulation of DNA demethylation,1,1,TRUE
GO:2000653,regulation of genetic imprinting,1,1,TRUE
GO:0000415,negative regulation of histone H3-K36 methylation,1,1,TRUE
GO:0000414,regulation of histone H3-K36 methylation,4,4,TRUE
GO:0070171,negative regulation of tooth mineralization,1,2,FALSE
GO:0042483,negative regulation of odontogenesis,1,2,FALSE
GO:0071421,manganese ion transmembrane transport,1,1,TRUE
GO:0071579,regulation of zinc ion transport,2,2,TRUE
GO:1905802,regulation of cellular response to manganese ion,1,1,TRUE
GO:0045743,positive regulation of fibroblast growth factor receptor signaling pathway,3,4,FALSE
GO:1905647,proline import across plasma membrane,0,1,FALSE
GO:1904271,L-proline import across plasma membrane,0,1,FALSE
GO:1904555,L-proline transmembrane transport,0,1,FALSE
GO:1904556,L-tryptophan transmembrane transport,0,1,FALSE
GO:0016269,O-glycan processing; core 3,0,1,FALSE
GO:0070315,G1 to G0 transition involved in cell differentiation,2,2,TRUE
GO:0035574,histone H4-K20 demethylation,1,2,FALSE
GO:0071626,mastication,3,3,TRUE
GO:0098583,learned vocalization behavior,3,3,TRUE
GO:0071625,vocalization behavior,15,15,TRUE
GO:1905747,negative regulation of saliva secretion,3,3,TRUE
GO:1905748,hard palate morphogenesis,3,3,TRUE
GO:0015819,lysine transport,1,1,TRUE
GO:0080144,amino acid homeostasis,2,2,TRUE
GO:0055107,Golgi to secretory granule transport,2,2,TRUE
GO:1903952,regulation of voltage-gated potassium channel activity involved in atrial cardiac muscle cell action potential repolarization,0,1,FALSE
GO:1903954,positive regulation of voltage-gated potassium channel activity involved in atrial cardiac muscle cell action potential repolarization,1,1,TRUE
GO:1903949,positive regulation of atrial cardiac muscle cell action potential,1,2,FALSE
GO:0001967,suckling behavior,2,2,TRUE
GO:0009192,deoxyribonucleoside diphosphate catabolic process,0,1,FALSE
GO:0046057,dADP catabolic process,1,1,TRUE
GO:0009137,purine nucleoside diphosphate catabolic process,0,2,FALSE
GO:0009134,nucleoside diphosphate catabolic process,2,4,FALSE
GO:0009184,purine deoxyribonucleoside diphosphate catabolic process,0,1,FALSE
GO:0046067,dGDP catabolic process,1,1,TRUE
GO:0046710,GDP metabolic process,0,1,FALSE
GO:0009181,purine ribonucleoside diphosphate catabolic process,0,2,FALSE
GO:0046712,GDP catabolic process,1,1,TRUE
GO:0009191,ribonucleoside diphosphate catabolic process,1,4,FALSE
GO:0018094,protein polyglycylation,2,2,TRUE
GO:0000416,positive regulation of histone H3-K36 methylation,1,1,TRUE
GO:1905089,regulation of parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization,0,1,FALSE
GO:1905090,negative regulation of parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization,1,1,TRUE
GO:0051182,coenzyme transport,0,5,FALSE
GO:0015805,S-adenosyl-L-methionine transport,1,1,TRUE
GO:0110025,DNA strand resection involved in replication fork processing,0,1,FALSE
GO:0110026,regulation of DNA strand resection involved in replication fork processing,1,1,TRUE
GO:2001176,regulation of mediator complex assembly,0,2,FALSE
GO:0036034,mediator complex assembly,0,2,FALSE
GO:2001178,positive regulation of mediator complex assembly,2,2,TRUE
GO:0015798,myo-inositol transport,2,3,FALSE
GO:0071963,establishment or maintenance of cell polarity regulating cell shape,2,2,TRUE
GO:0000965,mitochondrial RNA 3'-end processing,5,5,TRUE
GO:1990180,mitochondrial tRNA 3'-end processing,3,3,TRUE
GO:0015734,taurine transport,2,2,TRUE
GO:0006530,asparagine catabolic process,1,1,TRUE
GO:0033345,asparagine catabolic process via L-aspartate,1,1,TRUE
GO:1902775,mitochondrial large ribosomal subunit assembly,3,3,TRUE
GO:0040031,snRNA modification,2,5,FALSE
GO:2000601,positive regulation of Arp2/3 complex-mediated actin nucleation,5,5,TRUE
GO:0019918,peptidyl-arginine methylation; to symmetrical-dimethyl arginine,1,1,TRUE
GO:0035247,peptidyl-arginine omega-N-methylation,9,9,TRUE
GO:0017183,peptidyl-diphthamide biosynthetic process from peptidyl-histidine,6,7,FALSE
GO:1900247,regulation of cytoplasmic translational elongation,0,10,FALSE
GO:0017182,peptidyl-diphthamide metabolic process,6,7,FALSE
GO:0018202,peptidyl-histidine modification,6,8,FALSE
GO:0002182,cytoplasmic translational elongation,0,10,FALSE
GO:0110077,vesicle-mediated intercellular transport,1,1,TRUE
GO:0031017,exocrine pancreas development,1,1,TRUE
GO:0001582,detection of chemical stimulus involved in sensory perception of sweet taste,0,2,FALSE
GO:0050916,sensory perception of sweet taste,1,4,FALSE
GO:0050917,sensory perception of umami taste,0,3,FALSE
GO:0070346,positive regulation of fat cell proliferation,2,2,TRUE
GO:2001274,negative regulation of glucose import in response to insulin stimulus,2,2,TRUE
GO:0031554,regulation of DNA-templated transcription; termination,1,1,TRUE
GO:0060566,positive regulation of DNA-templated transcription; termination,1,1,TRUE
GO:2000806,positive regulation of termination of RNA polymerase II transcription; poly(A)-coupled,1,1,TRUE
GO:1904594,regulation of termination of RNA polymerase II transcription,0,1,FALSE
GO:2000804,regulation of termination of RNA polymerase II transcription; poly(A)-coupled,0,1,FALSE
GO:1904595,positive regulation of termination of RNA polymerase II transcription,1,1,TRUE
GO:0030846,termination of RNA polymerase II transcription; poly(A)-coupled,0,1,FALSE
GO:0071660,positive regulation of IP-10 production,1,1,TRUE
GO:0071612,IP-10 production,0,1,FALSE
GO:0071658,regulation of IP-10 production,0,1,FALSE
GO:0001581,detection of chemical stimulus involved in sensory perception of sour taste,2,2,TRUE
GO:0060026,convergent extension,1,5,FALSE
GO:0060027,convergent extension involved in gastrulation,2,2,TRUE
GO:0071908,determination of intestine left/right asymmetry,1,1,TRUE
GO:0071909,determination of stomach left/right asymmetry,1,1,TRUE
GO:2000167,regulation of planar cell polarity pathway involved in neural tube closure,1,1,TRUE
GO:0090179,planar cell polarity pathway involved in neural tube closure,3,4,FALSE
GO:0042249,establishment of planar polarity of embryonic epithelium,0,4,FALSE
GO:0090178,regulation of establishment of planar polarity involved in neural tube closure,1,4,FALSE
GO:0090177,establishment of planar polarity involved in neural tube closure,0,4,FALSE
GO:1900248,negative regulation of cytoplasmic translational elongation,2,2,TRUE
GO:0045900,negative regulation of translational elongation,2,2,TRUE
GO:2000632,negative regulation of pre-miRNA processing,1,1,TRUE
GO:2000631,regulation of pre-miRNA processing,0,1,FALSE
GO:0002024,diet induced thermogenesis,1,2,FALSE
GO:1904021,negative regulation of G-protein coupled receptor internalization,2,2,TRUE
GO:0006388,tRNA splicing; via endonucleolytic cleavage and ligation,7,8,FALSE
GO:0033058,directional locomotion,1,1,TRUE
GO:0035544,negative regulation of SNARE complex assembly,2,2,TRUE
GO:0031339,negative regulation of vesicle fusion,0,2,FALSE
GO:1905513,negative regulation of short-term synaptic potentiation,1,1,TRUE
GO:1905512,regulation of short-term synaptic potentiation,0,1,FALSE
GO:0031508,pericentric heterochromatin assembly,2,2,TRUE
GO:0043111,replication fork arrest,6,6,TRUE
GO:0055113,epiboly involved in gastrulation with mouth forming second,1,1,TRUE
GO:0060971,embryonic heart tube left/right pattern formation,2,2,TRUE
GO:0060972,left/right pattern formation,3,7,FALSE
GO:0045836,positive regulation of meiotic nuclear division,3,6,FALSE
GO:0000290,deadenylation-dependent decapping of nuclear-transcribed mRNA,7,8,FALSE
GO:1904247,positive regulation of polynucleotide adenylyltransferase activity,1,1,TRUE
GO:0098508,endothelial to hematopoietic transition,2,2,TRUE
GO:1990729,primary miRNA modification,0,1,FALSE
GO:1990744,primary miRNA methylation,1,1,TRUE
GO:0000972,transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery,6,6,TRUE
GO:0043973,histone H3-K4 acetylation,1,1,TRUE
GO:0098725,symmetric cell division,1,1,TRUE
GO:1904777,negative regulation of protein localization to cell cortex,1,1,TRUE
GO:0003402,planar cell polarity pathway involved in axis elongation,1,1,TRUE
GO:0032023,trypsinogen activation,1,1,TRUE
GO:0015880,coenzyme A transport,1,1,TRUE
GO:0071106,adenosine 3';5'-bisphosphate transmembrane transport,0,1,FALSE
GO:1901679,nucleotide transmembrane transport,0,3,FALSE
GO:0035349,coenzyme A transmembrane transport,1,1,TRUE
GO:0080121,AMP transport,1,1,TRUE
GO:1904219,positive regulation of CDP-diacylglycerol-serine O-phosphatidyltransferase activity,1,2,FALSE
GO:1904217,regulation of CDP-diacylglycerol-serine O-phosphatidyltransferase activity,0,2,FALSE
GO:1904220,regulation of serine C-palmitoyltransferase activity,0,2,FALSE
GO:1904222,positive regulation of serine C-palmitoyltransferase activity,1,2,FALSE
GO:1905166,negative regulation of lysosomal protein catabolic process,2,2,TRUE
GO:1904351,negative regulation of protein catabolic process in the vacuole,2,2,TRUE
GO:1901706,mesenchymal cell differentiation involved in bone development,1,1,TRUE
GO:0006686,sphingomyelin biosynthetic process,3,3,TRUE
GO:0050705,regulation of interleukin-1 alpha secretion,0,1,FALSE
GO:0050703,interleukin-1 alpha secretion,1,2,FALSE
GO:0050717,positive regulation of interleukin-1 alpha secretion,1,1,TRUE
GO:0120049,snRNA (adenine-N6)-methylation,1,1,TRUE
GO:2000212,negative regulation of glutamate metabolic process,1,1,TRUE
GO:2000211,regulation of glutamate metabolic process,0,2,FALSE
GO:0060629,regulation of homologous chromosome segregation,2,2,TRUE
GO:0034970,histone H3-R2 methylation,2,2,TRUE
GO:0034971,histone H3-R17 methylation,2,2,TRUE
GO:0033609,oxalate metabolic process,1,1,TRUE
GO:0046120,deoxyribonucleoside biosynthetic process,0,1,FALSE
GO:0046126,pyrimidine deoxyribonucleoside biosynthetic process,0,1,FALSE
GO:0046105,thymidine biosynthetic process,1,1,TRUE
GO:0010609,mRNA localization resulting in posttranscriptional regulation of gene expression,2,2,TRUE
GO:2000492,regulation of interleukin-18-mediated signaling pathway,0,1,FALSE
GO:2000494,positive regulation of interleukin-18-mediated signaling pathway,0,1,FALSE
GO:0051790,short-chain fatty acid biosynthetic process,1,2,FALSE
GO:0046360,2-oxobutyrate biosynthetic process,1,1,TRUE
GO:0046361,2-oxobutyrate metabolic process,1,1,TRUE
GO:1904328,regulation of myofibroblast contraction,1,1,TRUE
GO:1990764,myofibroblast contraction,0,1,FALSE
GO:1905863,invadopodium organization,1,2,FALSE
GO:0035526,retrograde transport; plasma membrane to Golgi,2,2,TRUE
GO:0015746,citrate transport,3,5,FALSE
GO:0006842,tricarboxylic acid transport,3,5,FALSE
GO:0060470,positive regulation of cytosolic calcium ion concentration involved in egg activation,1,1,TRUE
GO:0003311,pancreatic D cell differentiation,1,1,TRUE
GO:0090104,pancreatic epsilon cell differentiation,1,1,TRUE
GO:0043381,negative regulation of memory T cell differentiation,1,1,TRUE
GO:0034342,response to type III interferon,2,2,TRUE
GO:0090321,positive regulation of chylomicron remnant clearance,1,1,TRUE
GO:0090320,regulation of chylomicron remnant clearance,0,1,FALSE
GO:0031001,response to brefeldin A,1,1,TRUE
GO:0031125,rRNA 3'-end processing,1,9,FALSE
GO:0010961,cellular magnesium ion homeostasis,1,1,TRUE
GO:1903830,magnesium ion transmembrane transport,2,2,TRUE
GO:1905929,positive regulation of invadopodium disassembly,1,1,TRUE
GO:1905878,invadopodium disassembly,0,1,FALSE
GO:1905927,regulation of invadopodium disassembly,0,1,FALSE
GO:0015912,short-chain fatty acid transport,1,1,TRUE
GO:0015913,short-chain fatty acid import,1,1,TRUE
GO:1990613,mitochondrial membrane fusion,2,2,TRUE
GO:0043063,intercellular bridge organization,1,1,TRUE
GO:1903527,positive regulation of membrane tubulation,3,3,TRUE
GO:0071955,recycling endosome to Golgi transport,2,2,TRUE
GO:0090176,microtubule cytoskeleton organization involved in establishment of planar polarity,2,2,TRUE
GO:0014846,esophagus smooth muscle contraction,2,2,TRUE
GO:0060513,prostatic bud formation,0,1,FALSE
GO:0060686,negative regulation of prostatic bud formation,1,1,TRUE
GO:0060685,regulation of prostatic bud formation,0,1,FALSE
GO:0006539,glutamate catabolic process via 2-oxoglutarate,1,1,TRUE
GO:0051877,pigment granule aggregation in cell center,2,2,TRUE
GO:0003195,tricuspid valve formation,1,1,TRUE
GO:0045403,negative regulation of interleukin-4 biosynthetic process,1,1,TRUE
GO:0032713,negative regulation of interleukin-4 production,5,5,TRUE
GO:0060375,regulation of mast cell differentiation,0,1,FALSE
GO:0060377,negative regulation of mast cell differentiation,1,1,TRUE
GO:1990166,protein localization to site of double-strand break,3,3,TRUE
GO:0000270,peptidoglycan metabolic process,1,1,TRUE
GO:0009253,peptidoglycan catabolic process,1,1,TRUE
GO:0016998,cell wall macromolecule catabolic process,1,2,FALSE
GO:0044036,cell wall macromolecule metabolic process,2,4,FALSE
GO:0071554,cell wall organization or biogenesis,0,4,FALSE
GO:0099638,endosome to plasma membrane protein transport,1,6,FALSE
GO:0061433,cellular response to caloric restriction,1,1,TRUE
GO:0070446,negative regulation of oligodendrocyte progenitor proliferation,1,1,TRUE
GO:1905881,positive regulation of oogenesis,0,1,FALSE
GO:1900195,positive regulation of oocyte maturation,1,1,TRUE
GO:1903431,positive regulation of cell maturation,0,1,FALSE
GO:0060282,positive regulation of oocyte development,1,1,TRUE
GO:2000777,positive regulation of proteasomal ubiquitin-dependent protein catabolic process involved in cellular response to hypoxia,2,2,TRUE
GO:1904733,negative regulation of electron transfer activity,1,1,TRUE
